monthly_pay_period_number,mqy-end_flag,pay_date,pay_date_sequence,pay_group_code,pay_group,pay_period_id,period_closed,period_end_date,period_start_date,period_type_code,period_type
2,M,2010-05-28 00:00:00,1,SALARY,Salaried Biweekly,621,Y,2010-05-22 00:00:00,2010-05-09 00:00:00,R,Reg
2,M,2010-07-23 00:00:00,1,DOCTOR,Doctor BiWeekly,683,Y,2010-07-17 00:00:00,2010-07-04 00:00:00,R,Reg
2,M,2010-07-23 00:00:00,1,HOURLY,Hourly BiWeekly,651,Y,2010-07-17 00:00:00,2010-07-04 00:00:00,R,Reg
2,M,2010-07-23 00:00:00,1,SALARY,Salaried Biweekly,625,Y,2010-07-17 00:00:00,2010-07-04 00:00:00,R,Reg
2,M,2010-08-20 00:00:00,1,DOCTOR,Doctor BiWeekly,685,Y,2010-08-14 00:00:00,2010-08-01 00:00:00,R,Reg
2,M,2010-08-20 00:00:00,1,HOURLY,Hourly BiWeekly,653,Y,2010-08-14 00:00:00,2010-08-01 00:00:00,R,Reg
2,M,2010-08-20 00:00:00,1,SALARY,Salaried Biweekly,627,Y,2010-08-14 00:00:00,2010-08-01 00:00:00,R,Reg
2,M,2010-11-26 00:00:00,1,DOCTOR,Doctor BiWeekly,692,Y,2010-11-20 00:00:00,2010-11-07 00:00:00,R,Reg
2,M,2010-11-26 00:00:00,1,HOURLY,Hourly BiWeekly,660,Y,2010-11-20 00:00:00,2010-11-07 00:00:00,R,Reg
2,M,2011-01-21 00:00:00,1,DOCTOR,Doctor BiWeekly,767,Y,2011-01-15 00:00:00,2011-01-02 00:00:00,R,Reg
2,M,2011-01-21 00:00:00,1,HOURLY,Hourly BiWeekly,741,Y,2011-01-15 00:00:00,2011-01-02 00:00:00,R,Reg
2,M,2011-01-21 00:00:00,1,SALARY,Salaried Biweekly,715,Y,2011-01-15 00:00:00,2011-01-02 00:00:00,R,Reg
2,M,2011-02-18 00:00:00,1,DOCTOR,Doctor BiWeekly,769,Y,2011-02-12 00:00:00,2011-01-30 00:00:00,R,Reg
2,M,2011-02-18 00:00:00,1,HOURLY,Hourly BiWeekly,743,Y,2011-02-12 00:00:00,2011-01-30 00:00:00,R,Reg
2,M,2011-02-18 00:00:00,1,SALARY,Salaried Biweekly,717,Y,2011-02-12 00:00:00,2011-01-30 00:00:00,R,Reg
2,M,2011-05-27 00:00:00,1,DOCTOR,Doctor BiWeekly,776,Y,2011-05-21 00:00:00,2011-05-08 00:00:00,R,Reg
2,M,2011-05-27 00:00:00,1,HOURLY,Hourly BiWeekly,750,Y,2011-05-21 00:00:00,2011-05-08 00:00:00,R,Reg
2,M,2011-05-27 00:00:00,1,SALARY,Salaried Biweekly,724,Y,2011-05-21 00:00:00,2011-05-08 00:00:00,R,Reg
2,M,2011-07-22 00:00:00,1,DOCTOR,Doctor BiWeekly,780,Y,2011-07-16 00:00:00,2011-07-03 00:00:00,R,Reg
2,M,2011-07-22 00:00:00,1,HOURLY,Hourly BiWeekly,754,Y,2011-07-16 00:00:00,2011-07-03 00:00:00,R,Reg
2,M,2011-07-22 00:00:00,1,SALARY,Salaried Biweekly,728,Y,2011-07-16 00:00:00,2011-07-03 00:00:00,R,Reg
2,M,2011-08-19 00:00:00,1,DOCTOR,Doctor BiWeekly,782,Y,2011-08-13 00:00:00,2011-07-31 00:00:00,R,Reg
2,M,2011-08-19 00:00:00,1,HOURLY,Hourly BiWeekly,756,Y,2011-08-13 00:00:00,2011-07-31 00:00:00,R,Reg
2,M,2011-08-19 00:00:00,1,SALARY,Salaried Biweekly,730,Y,2011-08-13 00:00:00,2011-07-31 00:00:00,R,Reg
2,M,2011-10-28 00:00:00,1,DOCTOR,Doctor BiWeekly,787,Y,2011-10-22 00:00:00,2011-10-09 00:00:00,R,Reg
2,M,2011-10-28 00:00:00,1,HOURLY,Hourly BiWeekly,761,Y,2011-10-22 00:00:00,2011-10-09 00:00:00,R,Reg
2,M,2011-10-28 00:00:00,1,SALARY,Salaried Biweekly,735,Y,2011-10-22 00:00:00,2011-10-09 00:00:00,R,Reg
2,M,2011-11-25 00:00:00,1,DOCTOR,Doctor BiWeekly,789,Y,2011-11-19 00:00:00,2011-11-06 00:00:00,R,Reg
2,M,2011-11-25 00:00:00,1,HOURLY,Hourly BiWeekly,763,Y,2011-11-19 00:00:00,2011-11-06 00:00:00,R,Reg
2,M,2011-11-25 00:00:00,1,SALARY,Salaried Biweekly,737,Y,2011-11-19 00:00:00,2011-11-06 00:00:00,R,Reg
2,M,2012-01-20 00:00:00,1,DOCTOR,Doctor BiWeekly,879,Y,2012-01-14 00:00:00,2012-01-01 00:00:00,R,Reg
2,M,2012-01-20 00:00:00,1,HOURLY,Hourly BiWeekly,827,Y,2012-01-14 00:00:00,2012-01-01 00:00:00,R,Reg
2,M,2012-01-20 00:00:00,1,SALARY,Salaried Biweekly,853,Y,2012-01-14 00:00:00,2012-01-01 00:00:00,R,Reg
2,M,2012-02-17 00:00:00,1,DOCTOR,Doctor BiWeekly,881,Y,2012-02-11 00:00:00,2012-01-29 00:00:00,R,Reg
2,M,2012-02-17 00:00:00,1,HOURLY,Hourly BiWeekly,829,Y,2012-02-11 00:00:00,2012-01-29 00:00:00,R,Reg
2,M,2012-02-17 00:00:00,1,SALARY,Salaried Biweekly,855,Y,2012-02-11 00:00:00,2012-01-29 00:00:00,R,Reg
2,M,2012-04-27 00:00:00,1,DOCTOR,Doctor BiWeekly,886,Y,2012-04-21 00:00:00,2012-04-08 00:00:00,R,Reg
2,M,2012-04-27 00:00:00,1,HOURLY,Hourly BiWeekly,834,Y,2012-04-21 00:00:00,2012-04-08 00:00:00,R,Reg
2,M,2012-04-27 00:00:00,1,SALARY,Salaried Biweekly,860,Y,2012-04-21 00:00:00,2012-04-08 00:00:00,R,Reg
2,M,2012-05-25 00:00:00,1,DOCTOR,Doctor BiWeekly,888,Y,2012-05-19 00:00:00,2012-05-06 00:00:00,R,Reg
2,M,2012-05-25 00:00:00,1,HOURLY,Hourly BiWeekly,836,Y,2012-05-19 00:00:00,2012-05-06 00:00:00,R,Reg
2,M,2012-05-25 00:00:00,1,SALARY,Salaried Biweekly,862,Y,2012-05-19 00:00:00,2012-05-06 00:00:00,R,Reg
2,M,2012-07-20 00:00:00,1,DOCTOR,Doctor BiWeekly,892,Y,2012-07-14 00:00:00,2012-07-01 00:00:00,R,Reg
2,M,2012-07-20 00:00:00,1,HOURLY,Hourly BiWeekly,840,Y,2012-07-14 00:00:00,2012-07-01 00:00:00,R,Reg
2,M,2012-07-20 00:00:00,1,SALARY,Salaried Biweekly,866,Y,2012-07-14 00:00:00,2012-07-01 00:00:00,R,Reg
2,M,2012-10-26 00:00:00,1,DOCTOR,Doctor BiWeekly,899,Y,2012-10-20 00:00:00,2012-10-07 00:00:00,R,Reg
2,M,2012-10-26 00:00:00,1,HOURLY,Hourly BiWeekly,847,Y,2012-10-20 00:00:00,2012-10-07 00:00:00,R,Reg
2,M,2012-10-26 00:00:00,1,SALARY,Salaried Biweekly,873,Y,2012-10-20 00:00:00,2012-10-07 00:00:00,R,Reg
2,M,2012-11-23 00:00:00,1,DOCTOR,Doctor BiWeekly,901,Y,2012-11-17 00:00:00,2012-11-04 00:00:00,R,Reg
2,M,2012-11-23 00:00:00,1,HOURLY,Hourly BiWeekly,849,Y,2012-11-17 00:00:00,2012-11-04 00:00:00,R,Reg
2,M,2012-11-23 00:00:00,1,SALARY,Salaried Biweekly,875,Y,2012-11-17 00:00:00,2012-11-04 00:00:00,R,Reg
2,M,2013-01-18 00:00:00,1,HOURLY,Hourly BiWeekly,934,Y,2013-01-12 00:00:00,2012-12-30 00:00:00,R,Reg
2,M,2013-01-18 00:00:00,1,SALARY,Salaried Biweekly,960,Y,2013-01-12 00:00:00,2012-12-30 00:00:00,R,Reg
2,M,2013-02-15 00:00:00,1,DOCTOR,Doctor BiWeekly,988,Y,2013-02-09 00:00:00,2013-01-27 00:00:00,R,Reg
2,M,2013-02-15 00:00:00,1,HOURLY,Hourly BiWeekly,936,Y,2013-02-09 00:00:00,2013-01-27 00:00:00,R,Reg
2,M,2013-02-15 00:00:00,1,SALARY,Salaried Biweekly,962,Y,2013-02-09 00:00:00,2013-01-27 00:00:00,R,Reg
2,M,2013-04-26 00:00:00,1,DOCTOR,Doctor BiWeekly,993,Y,2013-04-20 00:00:00,2013-04-07 00:00:00,R,Reg
2,M,2013-04-26 00:00:00,1,HOURLY,Hourly BiWeekly,941,Y,2013-04-20 00:00:00,2013-04-07 00:00:00,R,Reg
2,M,2013-04-26 00:00:00,1,SALARY,Salaried Biweekly,967,Y,2013-04-20 00:00:00,2013-04-07 00:00:00,R,Reg
2,M,2013-05-24 00:00:00,1,DOCTOR,Doctor BiWeekly,995,Y,2013-05-18 00:00:00,2013-05-05 00:00:00,R,Reg
2,M,2013-05-24 00:00:00,1,HOURLY,Hourly BiWeekly,943,Y,2013-05-18 00:00:00,2013-05-05 00:00:00,R,Reg
2,M,2013-05-24 00:00:00,1,SALARY,Salaried Biweekly,969,Y,2013-05-18 00:00:00,2013-05-05 00:00:00,R,Reg
2,M,2013-07-19 00:00:00,1,DOCTOR,Doctor BiWeekly,999,Y,2013-07-13 00:00:00,2013-06-30 00:00:00,R,Reg
2,M,2013-07-19 00:00:00,1,HOURLY,Hourly BiWeekly,947,Y,2013-07-13 00:00:00,2013-06-30 00:00:00,R,Reg
2,M,2013-07-19 00:00:00,1,SALARY,Salaried Biweekly,973,Y,2013-07-13 00:00:00,2013-06-30 00:00:00,R,Reg
2,M,2013-10-25 00:00:00,1,DOCTOR,Doctor BiWeekly,1006,Y,2013-10-19 00:00:00,2013-10-06 00:00:00,R,Reg
2,M,2013-10-25 00:00:00,1,HOURLY,Hourly BiWeekly,954,Y,2013-10-19 00:00:00,2013-10-06 00:00:00,R,Reg
2,M,2013-10-25 00:00:00,1,SALARY,Salaried Biweekly,980,Y,2013-10-19 00:00:00,2013-10-06 00:00:00,R,Reg
2,M,2013-11-22 00:00:00,1,DOCTOR,Doctor BiWeekly,1008,Y,2013-11-16 00:00:00,2013-11-03 00:00:00,R,Reg
2,M,2013-11-22 00:00:00,1,HOURLY,Hourly BiWeekly,956,Y,2013-11-16 00:00:00,2013-11-03 00:00:00,R,Reg
2,M,2013-11-22 00:00:00,1,SALARY,Salaried Biweekly,982,Y,2013-11-16 00:00:00,2013-11-03 00:00:00,R,Reg
2,M,2014-02-28 00:00:00,1,DOCTOR,Doctor BiWeekly,1053,Y,2014-02-22 00:00:00,2014-02-09 00:00:00,R,Reg
2,M,2014-02-28 00:00:00,1,HOURLY,Hourly BiWeekly,1079,Y,2014-02-22 00:00:00,2014-02-09 00:00:00,R,Reg
2,M,2014-02-28 00:00:00,1,SALARY,Salaried Biweekly,1105,Y,2014-02-22 00:00:00,2014-02-09 00:00:00,R,Reg
2,M,2014-04-25 00:00:00,1,DOCTOR,Doctor BiWeekly,1057,Y,2014-04-19 00:00:00,2014-04-06 00:00:00,R,Reg
2,M,2014-04-25 00:00:00,1,HOURLY,Hourly BiWeekly,1083,Y,2014-04-19 00:00:00,2014-04-06 00:00:00,R,Reg
2,M,2014-04-25 00:00:00,1,SALARY,Salaried Biweekly,1109,Y,2014-04-19 00:00:00,2014-04-06 00:00:00,R,Reg
2,M,2014-05-23 00:00:00,1,DOCTOR,Doctor BiWeekly,1059,Y,2014-05-17 00:00:00,2014-05-04 00:00:00,R,Reg
2,M,2014-05-23 00:00:00,1,HOURLY,Hourly BiWeekly,1085,Y,2014-05-17 00:00:00,2014-05-04 00:00:00,R,Reg
2,M,2014-05-23 00:00:00,1,SALARY,Salaried Biweekly,1111,Y,2014-05-17 00:00:00,2014-05-04 00:00:00,R,Reg
2,M,2014-07-18 00:00:00,1,DOCTOR,Doctor BiWeekly,1063,Y,2014-07-12 00:00:00,2014-06-29 00:00:00,R,Reg
2,M,2014-07-18 00:00:00,1,HOURLY,Hourly BiWeekly,1089,Y,2014-07-12 00:00:00,2014-06-29 00:00:00,R,Reg
2,M,2014-07-18 00:00:00,1,SALARY,Salaried Biweekly,1115,Y,2014-07-12 00:00:00,2014-06-29 00:00:00,R,Reg
2,M,2014-10-24 00:00:00,1,DOCTOR,Doctor BiWeekly,1070,Y,2014-10-18 00:00:00,2014-10-05 00:00:00,R,Reg
2,M,2014-10-24 00:00:00,1,HOURLY,Hourly BiWeekly,1096,Y,2014-10-18 00:00:00,2014-10-05 00:00:00,R,Reg
2,M,2014-10-24 00:00:00,1,SALARY,Salaried Biweekly,1122,Y,2014-10-18 00:00:00,2014-10-05 00:00:00,R,Reg
2,M,2014-11-21 00:00:00,1,DOCTOR,Doctor BiWeekly,1072,Y,2014-11-15 00:00:00,2014-11-02 00:00:00,R,Reg
2,M,2014-11-21 00:00:00,1,HOURLY,Hourly BiWeekly,1098,Y,2014-11-15 00:00:00,2014-11-02 00:00:00,R,Reg
2,M,2014-11-21 00:00:00,1,SALARY,Salaried Biweekly,1124,Y,2014-11-15 00:00:00,2014-11-02 00:00:00,R,Reg
2,M,2015-02-27 00:00:00,1,DOCTOR,Doctor BiWeekly,1174,Y,2015-02-21 00:00:00,2015-02-08 00:00:00,R,Reg
2,M,2015-02-27 00:00:00,1,HOURLY,Hourly BiWeekly,1201,Y,2015-02-21 00:00:00,2015-02-08 00:00:00,R,Reg
2,M,2015-02-27 00:00:00,1,SALARY,Salaried Biweekly,1227,Y,2015-02-21 00:00:00,2015-02-08 00:00:00,R,Reg
2,M,2015-04-24 00:00:00,1,DOCTOR,Doctor BiWeekly,1178,Y,2015-04-18 00:00:00,2015-04-05 00:00:00,R,Reg
2,M,2015-04-24 00:00:00,1,HOURLY,Hourly BiWeekly,1205,Y,2015-04-18 00:00:00,2015-04-05 00:00:00,R,Reg
2,M,2015-04-24 00:00:00,1,SALARY,Salaried Biweekly,1231,Y,2015-04-18 00:00:00,2015-04-05 00:00:00,R,Reg
2,M,2015-05-22 00:00:00,1,DOCTOR,Doctor BiWeekly,1180,Y,2015-05-16 00:00:00,2015-05-03 00:00:00,R,Reg
2,M,2015-05-22 00:00:00,1,HOURLY,Hourly BiWeekly,1207,Y,2015-05-16 00:00:00,2015-05-03 00:00:00,R,Reg
2,M,2015-05-22 00:00:00,1,SALARY,Salaried Biweekly,1233,Y,2015-05-16 00:00:00,2015-05-03 00:00:00,R,Reg
2,M,2015-08-28 00:00:00,1,DOCTOR,Doctor BiWeekly,1187,Y,2015-08-22 00:00:00,2015-08-09 00:00:00,R,Reg
2,M,2015-08-28 00:00:00,1,HOURLY,Hourly BiWeekly,1214,Y,2015-08-22 00:00:00,2015-08-09 00:00:00,R,Reg
2,M,2015-08-28 00:00:00,1,SALARY,Salaried Biweekly,1240,Y,2015-08-22 00:00:00,2015-08-09 00:00:00,R,Reg
2,M,2015-10-23 00:00:00,1,DOCTOR,Doctor BiWeekly,1191,Y,2015-10-17 00:00:00,2015-10-04 00:00:00,R,Reg
2,M,2015-10-23 00:00:00,1,HOURLY,Hourly BiWeekly,1218,Y,2015-10-17 00:00:00,2015-10-04 00:00:00,R,Reg
2,M,2015-10-23 00:00:00,1,SALARY,Salaried Biweekly,1244,Y,2015-10-17 00:00:00,2015-10-04 00:00:00,R,Reg
2,M,2015-11-20 00:00:00,1,DOCTOR,Doctor BiWeekly,1193,Y,2015-11-14 00:00:00,2015-11-01 00:00:00,R,Reg
2,M,2015-11-20 00:00:00,1,HOURLY,Hourly BiWeekly,1220,Y,2015-11-14 00:00:00,2015-11-01 00:00:00,R,Reg
2,M,2015-11-20 00:00:00,1,SALARY,Salaried Biweekly,1246,Y,2015-11-14 00:00:00,2015-11-01 00:00:00,R,Reg
2,M,2016-01-29 00:00:00,1,DOCTOR,Doctor BiWeekly,1284,Y,2016-01-23 00:00:00,2016-01-10 00:00:00,R,Reg
2,M,2016-01-29 00:00:00,1,HOURLY,Hourly BiWeekly,1310,Y,2016-01-23 00:00:00,2016-01-10 00:00:00,R,Reg
2,M,2016-01-29 00:00:00,1,SALARY,Salaried Biweekly,1336,Y,2016-01-23 00:00:00,2016-01-10 00:00:00,R,Reg
2,M,2016-02-26 00:00:00,1,DOCTOR,Doctor BiWeekly,1286,Y,2016-02-20 00:00:00,2016-02-07 00:00:00,R,Reg
2,M,2016-02-26 00:00:00,1,HOURLY,Hourly BiWeekly,1312,Y,2016-02-20 00:00:00,2016-02-07 00:00:00,R,Reg
2,M,2016-02-26 00:00:00,1,SALARY,Salaried Biweekly,1338,Y,2016-02-20 00:00:00,2016-02-07 00:00:00,R,Reg
2,M,2016-04-22 00:00:00,1,DOCTOR,Doctor BiWeekly,1290,Y,2016-04-16 00:00:00,2016-04-03 00:00:00,R,Reg
2,M,2016-04-22 00:00:00,1,HOURLY,Hourly BiWeekly,1316,Y,2016-04-16 00:00:00,2016-04-03 00:00:00,R,Reg
2,M,2016-04-22 00:00:00,1,SALARY,Salaried Biweekly,1342,Y,2016-04-16 00:00:00,2016-04-03 00:00:00,R,Reg
2,M,2016-05-20 00:00:00,1,DOCTOR,Doctor BiWeekly,1292,Y,2016-05-14 00:00:00,2016-05-01 00:00:00,R,Reg
2,M,2016-05-20 00:00:00,1,HOURLY,Hourly BiWeekly,1318,Y,2016-05-14 00:00:00,2016-05-01 00:00:00,R,Reg
2,M,2016-05-20 00:00:00,1,SALARY,Salaried Biweekly,1344,Y,2016-05-14 00:00:00,2016-05-01 00:00:00,R,Reg
2,M,2016-08-26 00:00:00,1,DOCTOR,Doctor BiWeekly,1299,Y,2016-08-20 00:00:00,2016-08-07 00:00:00,R,Reg
2,M,2016-08-26 00:00:00,1,HOURLY,Hourly BiWeekly,1325,Y,2016-08-20 00:00:00,2016-08-07 00:00:00,R,Reg
2,M,2016-08-26 00:00:00,1,SALARY,Salaried Biweekly,1351,Y,2016-08-20 00:00:00,2016-08-07 00:00:00,R,Reg
2,M,2016-10-21 00:00:00,1,DOCTOR,Doctor BiWeekly,1303,Y,2016-10-15 00:00:00,2016-10-02 00:00:00,R,Reg
2,M,2016-10-21 00:00:00,1,HOURLY,Hourly BiWeekly,1329,Y,2016-10-15 00:00:00,2016-10-02 00:00:00,R,Reg
2,M,2016-10-21 00:00:00,1,SALARY,Salaried Biweekly,1355,Y,2016-10-15 00:00:00,2016-10-02 00:00:00,R,Reg
2,M,2016-11-18 00:00:00,1,DOCTOR,Doctor BiWeekly,1305,Y,2016-11-12 00:00:00,2016-10-30 00:00:00,R,Reg
2,M,2016-11-18 00:00:00,1,HOURLY,Hourly BiWeekly,1331,Y,2016-11-12 00:00:00,2016-10-30 00:00:00,R,Reg
2,M,2016-11-18 00:00:00,1,SALARY,Salaried Biweekly,1357,Y,2016-11-12 00:00:00,2016-10-30 00:00:00,R,Reg
2,M,2017-01-27 00:00:00,1,DOCTOR,Doctor BiWeekly,1432,Y,2017-01-21 00:00:00,2017-01-08 00:00:00,R,Reg
2,M,2017-01-27 00:00:00,1,HOURLY,Hourly BiWeekly,1380,Y,2017-01-21 00:00:00,2017-01-08 00:00:00,R,Reg
2,M,2017-01-27 00:00:00,1,SALARY,Salaried Biweekly,1406,Y,2017-01-21 00:00:00,2017-01-08 00:00:00,R,Reg
2,M,2017-02-24 00:00:00,1,DOCTOR,Doctor BiWeekly,1434,Y,2017-02-18 00:00:00,2017-02-05 00:00:00,R,Reg
2,M,2017-02-24 00:00:00,1,HOURLY,Hourly BiWeekly,1382,Y,2017-02-18 00:00:00,2017-02-05 00:00:00,R,Reg
2,M,2017-02-24 00:00:00,1,SALARY,Salaried Biweekly,1408,Y,2017-02-18 00:00:00,2017-02-05 00:00:00,R,Reg
2,M,2017-04-21 00:00:00,1,DOCTOR,Doctor BiWeekly,1438,Y,2017-04-15 00:00:00,2017-04-02 00:00:00,R,Reg
2,M,2017-04-21 00:00:00,1,HOURLY,Hourly BiWeekly,1386,Y,2017-04-15 00:00:00,2017-04-02 00:00:00,R,Reg
2,M,2017-04-21 00:00:00,1,SALARY,Salaried Biweekly,1412,Y,2017-04-15 00:00:00,2017-04-02 00:00:00,R,Reg
2,M,2017-05-19 00:00:00,1,DOCTOR,Doctor BiWeekly,1440,Y,2017-05-13 00:00:00,2017-04-30 00:00:00,R,Reg
2,M,2017-05-19 00:00:00,1,HOURLY,Hourly BiWeekly,1388,Y,2017-05-13 00:00:00,2017-04-30 00:00:00,R,Reg
2,M,2017-05-19 00:00:00,1,SALARY,Salaried Biweekly,1414,Y,2017-05-13 00:00:00,2017-04-30 00:00:00,R,Reg
2,M,2017-07-28 00:00:00,1,DOCTOR,Doctor BiWeekly,1445,Y,2017-07-22 00:00:00,2017-07-09 00:00:00,R,Reg
2,M,2017-07-28 00:00:00,1,HOURLY,Hourly BiWeekly,1393,Y,2017-07-22 00:00:00,2017-07-09 00:00:00,R,Reg
2,M,2017-07-28 00:00:00,1,SALARY,Salaried Biweekly,1419,Y,2017-07-22 00:00:00,2017-07-09 00:00:00,R,Reg
2,M,2017-08-25 00:00:00,1,DOCTOR,Doctor BiWeekly,1447,Y,2017-08-19 00:00:00,2017-08-06 00:00:00,R,Reg
2,M,2017-08-25 00:00:00,1,HOURLY,Hourly BiWeekly,1395,Y,2017-08-19 00:00:00,2017-08-06 00:00:00,R,Reg
2,M,2017-08-25 00:00:00,1,SALARY,Salaried Biweekly,1421,Y,2017-08-19 00:00:00,2017-08-06 00:00:00,R,Reg
2,M,2017-10-20 00:00:00,1,DOCTOR,Doctor BiWeekly,1451,Y,2017-10-14 00:00:00,2017-10-01 00:00:00,R,Reg
2,M,2017-10-20 00:00:00,1,HOURLY,Hourly BiWeekly,1399,Y,2017-10-14 00:00:00,2017-10-01 00:00:00,R,Reg
2,M,2017-10-20 00:00:00,1,SALARY,Salaried Biweekly,1425,Y,2017-10-14 00:00:00,2017-10-01 00:00:00,R,Reg
2,M,2017-11-17 00:00:00,1,DOCTOR,Doctor BiWeekly,1453,Y,2017-11-11 00:00:00,2017-10-29 00:00:00,R,Reg
2,M,2017-11-17 00:00:00,1,HOURLY,Hourly BiWeekly,1401,Y,2017-11-11 00:00:00,2017-10-29 00:00:00,R,Reg
2,M,2017-11-17 00:00:00,1,SALARY,Salaried Biweekly,1427,Y,2017-11-11 00:00:00,2017-10-29 00:00:00,R,Reg
2,M,2018-01-26 00:00:00,1,DOCTOR,Doctor BiWeekly,1491,Y,2018-01-20 00:00:00,2018-01-07 00:00:00,R,Reg
2,M,2018-01-26 00:00:00,1,HOURLY,Hourly BiWeekly,1520,Y,2018-01-20 00:00:00,2018-01-07 00:00:00,R,Reg
2,M,2018-01-26 00:00:00,1,SALARY,Salaried Biweekly,1546,Y,2018-01-20 00:00:00,2018-01-07 00:00:00,R,Reg
2,M,2018-02-23 00:00:00,1,DOCTOR,Doctor BiWeekly,1493,Y,2018-02-17 00:00:00,2018-02-04 00:00:00,R,Reg
2,M,2018-02-23 00:00:00,1,HOURLY,Hourly BiWeekly,1522,Y,2018-02-17 00:00:00,2018-02-04 00:00:00,R,Reg
2,M,2018-02-23 00:00:00,1,SALARY,Salaried Biweekly,1548,Y,2018-02-17 00:00:00,2018-02-04 00:00:00,R,Reg
2,M,2018-04-20 00:00:00,1,DOCTOR,Doctor BiWeekly,1497,Y,2018-04-14 00:00:00,2018-04-01 00:00:00,R,Reg
2,M,2018-04-20 00:00:00,1,HOURLY,Hourly BiWeekly,1526,Y,2018-04-14 00:00:00,2018-04-01 00:00:00,R,Reg
2,M,2018-04-20 00:00:00,1,SALARY,Salaried Biweekly,1552,Y,2018-04-14 00:00:00,2018-04-01 00:00:00,R,Reg
2,M,2018-05-18 00:00:00,1,DOCTOR,Doctor BiWeekly,1499,Y,2018-05-12 00:00:00,2018-04-29 00:00:00,R,Reg
2,M,2018-05-18 00:00:00,1,HOURLY,Hourly BiWeekly,1528,Y,2018-05-12 00:00:00,2018-04-29 00:00:00,R,Reg
2,M,2018-05-18 00:00:00,1,SALARY,Salaried Biweekly,1554,Y,2018-05-12 00:00:00,2018-04-29 00:00:00,R,Reg
2,M,2018-07-27 00:00:00,1,DOCTOR,Doctor BiWeekly,1504,Y,2018-07-21 00:00:00,2018-07-08 00:00:00,R,Reg
2,M,2018-07-27 00:00:00,1,HOURLY,Hourly BiWeekly,1533,Y,2018-07-21 00:00:00,2018-07-08 00:00:00,R,Reg
2,M,2018-07-27 00:00:00,1,SALARY,Salaried Biweekly,1559,Y,2018-07-21 00:00:00,2018-07-08 00:00:00,R,Reg
2,M,2018-08-24 00:00:00,1,DOCTOR,Doctor BiWeekly,1506,Y,2018-08-18 00:00:00,2018-08-05 00:00:00,R,Reg
2,M,2018-08-24 00:00:00,1,HOURLY,Hourly BiWeekly,1535,Y,2018-08-18 00:00:00,2018-08-05 00:00:00,R,Reg
2,M,2018-08-24 00:00:00,1,SALARY,Salaried Biweekly,1561,Y,2018-08-18 00:00:00,2018-08-05 00:00:00,R,Reg
2,M,2018-10-19 00:00:00,1,DOCTOR,Doctor BiWeekly,1510,Y,2018-10-13 00:00:00,2018-09-30 00:00:00,R,Reg
2,M,2018-10-19 00:00:00,1,HOURLY,Hourly BiWeekly,1539,Y,2018-10-13 00:00:00,2018-09-30 00:00:00,R,Reg
2,M,2018-10-19 00:00:00,1,SALARY,Salaried Biweekly,1565,Y,2018-10-13 00:00:00,2018-09-30 00:00:00,R,Reg
2,M,2019-01-25 00:00:00,1,DOCTOR,Doctor BiWeekly,1646,Y,2019-01-19 00:00:00,2019-01-06 00:00:00,R,Reg
2,M,2019-01-25 00:00:00,1,HOURLY,Hourly BiWeekly,1594,Y,2019-01-19 00:00:00,2019-01-06 00:00:00,R,Reg
2,M,2019-01-25 00:00:00,1,SALARY,Salaried Biweekly,1620,Y,2019-01-19 00:00:00,2019-01-06 00:00:00,R,Reg
2,M,2019-02-22 00:00:00,1,DOCTOR,Doctor BiWeekly,1648,Y,2019-02-16 00:00:00,2019-02-03 00:00:00,R,Reg
2,M,2019-02-22 00:00:00,1,HOURLY,Hourly BiWeekly,1596,Y,2019-02-16 00:00:00,2019-02-03 00:00:00,R,Reg
2,M,2019-02-22 00:00:00,1,SALARY,Salaried Biweekly,1622,Y,2019-02-16 00:00:00,2019-02-03 00:00:00,R,Reg
2,M,2019-04-19 00:00:00,1,HOURLY,Hourly BiWeekly,1600,Y,2019-04-13 00:00:00,2019-03-31 00:00:00,R,Reg
2,M,2019-04-19 00:00:00,1,SALARY,Salaried Biweekly,1626,Y,2019-04-13 00:00:00,2019-03-31 00:00:00,R,Reg
2,M,2019-07-26 00:00:00,1,DOCTOR,Doctor BiWeekly,1659,Y,2019-07-20 00:00:00,2019-07-07 00:00:00,R,Reg
2,M,2019-07-26 00:00:00,1,HOURLY,Hourly BiWeekly,1607,Y,2019-07-20 00:00:00,2019-07-07 00:00:00,R,Reg
2,M,2019-07-26 00:00:00,1,SALARY,Salaried Biweekly,1633,Y,2019-07-20 00:00:00,2019-07-07 00:00:00,R,Reg
2,M,2019-08-23 00:00:00,1,DOCTOR,Doctor BiWeekly,1661,Y,2019-08-17 00:00:00,2019-08-04 00:00:00,R,Reg
2,M,2019-08-23 00:00:00,1,HOURLY,Hourly BiWeekly,1609,Y,2019-08-17 00:00:00,2019-08-04 00:00:00,R,Reg
2,M,2019-08-23 00:00:00,1,SALARY,Salaried Biweekly,1635,Y,2019-08-17 00:00:00,2019-08-04 00:00:00,R,Reg
2,M,2019-10-18 00:00:00,1,DOCTOR,Doctor BiWeekly,1665,Y,2019-10-12 00:00:00,2019-09-29 00:00:00,R,Reg
2,M,2019-10-18 00:00:00,1,HOURLY,Hourly BiWeekly,1613,Y,2019-10-12 00:00:00,2019-09-29 00:00:00,R,Reg
